-0.76683,-0.21164,0.21452
-0.60287,-0.18269,0.27388
-0.50925,-0.66272,-0.21667
0.095446,-0.18455,-0.20984
0.066833,-0.67054,-0.29814
-0.63729,-0.64422,0.069738
-0.33907,-0.64203,-0.37594
0.16817,-0.58202,0.12944
-0.59177,-0.61668,-0.23186
0.11876,-0.66204,0.04019
0.37399,-0.3836,-0.13684
-0.57482,-0.38208,-0.13797
-0.022508,-0.1519,-0.060017
-0.38044,-0.26315,-0.09415
-0.57056,-0.51364,0.15532
-0.47836,-0.7329,-0.16264
-0.18807,-0.51367,-0.40734
-0.34099,-0.28079,0.0084281
0.016407,-0.19748,-0.34026
-0.52525,-0.38211,0.073696
-0.66422,-0.51751,-0.16697
0.2133,-0.60572,-0.23638
-0.40286,-0.63986,-0.36145
-0.53009,-0.76938,-0.0823
-0.65713,-0.28385,0.20453
0.044549,-0.62215,-0.41605
-0.039279,-0.20481,0.061803
0.16463,-0.65937,-0.13592
-0.71421,-0.23355,0.22927
-0.54048,-0.2129,0.38733
0.27877,-0.56108,-0.17277
-0.46539,-0.38233,0.04415
-0.44729,-0.37661,0.194
-0.41159,-0.25359,0.34464
-0.16481,-0.15733,-0.06358
0.21856,-0.59704,-0.20886
-0.52979,-0.30415,0.42875
-0.30981,-0.61666,-0.023347
-0.29491,-0.23801,-0.15464
0.040228,-0.16944,0.0031954
-0.6165,-0.65046,-0.21477
0.23018,-0.25592,-0.12421
-0.66593,-0.070356,0.24352
0.088972,-0.16598,-0.1222
-0.14628,-0.60896,-0.42602
-0.0067523,-0.15648,-0.20324
-0.151,-0.49595,-0.48477
-0.12428,-0.23625,-0.41019
-0.49796,-0.3621,0.034505
0.35107,-0.42931,0.041887
-0.69879,-0.093109,0.32669
-0.57684,-0.34089,0.079308
-0.64906,-0.5527,-0.20265
-0.517,-0.46453,0.21749
0.0086746,-0.67331,-0.34637
-0.46477,-0.32824,0.17795
0.012225,-0.237,0.14708
0.27168,-0.5034,0.029034
-0.46437,-0.18973,0.39927
0.32931,-0.43663,0.048674
0.10904,-0.61251,0.1376
0.255,-0.40062,0.084168
-0.48878,-0.61178,-0.32937
-0.088074,-0.38449,0.25017
-0.36238,-0.60828,-0.39939
0.027347,-0.27069,0.19693
-0.46821,-0.42473,0.082001
-0.65061,-0.29478,0.048162
-0.60432,-0.44734,-0.206
-0.4597,-0.29766,-0.18105
-0.58234,-0.33102,0.04596
-0.73024,-0.11942,0.3072
-0.59985,-0.47822,0.15128
-0.63062,-0.5039,0.1248
-0.60818,-0.39628,0.13006
-0.68777,-0.57771,0.064183
-0.68266,-0.58655,-0.10838
0.19859,-0.32378,0.12224
-0.64487,-0.68491,0.031729
0.18934,-0.2124,-0.13454
-0.42056,-0.37644,-0.36017
-0.48024,-0.34534,-0.08596
-0.12926,-0.64411,-0.3287
-0.15035,-0.28359,-0.46857
0.10993,-0.23196,-0.32846
-0.5465,-0.52329,-0.30043
-0.047508,-0.35644,0.24926
-0.6163,-0.72791,-0.017753
-0.14969,-0.52269,0.22324
-0.58617,-0.36375,0.11555
-0.060739,-0.63153,0.16879
0.035825,-0.33678,-0.3877
-0.77531,-0.17392,0.23836
-0.14641,-0.21694,-0.017313
-0.17482,-0.28429,-0.31149
-0.4263,-0.67469,-0.22784
-0.52392,-0.34501,0.17502
0.37282,-0.48637,-0.17448
0.033465,-0.35022,0.24148
-0.0043185,-0.20619,0.086177
-0.18211,-0.42864,-0.53205
-0.060906,-0.20168,-0.3812
0.21095,-0.28556,-0.26989
-0.14767,-0.63601,0.12127
0.078725,-0.42798,0.24625
0.1211,-0.68556,-0.042169
-0.051333,-0.74207,-0.075767
-0.18198,-0.16845,-0.12278
-0.52699,-0.47058,-0.30907
-0.034842,-0.19006,-0.29552
-0.26337,-0.39174,0.12155
-0.5464,-0.5608,-0.27182
-0.11757,-0.17254,-0.24607
-0.50626,-0.18406,0.4259
-0.13209,-0.31327,-0.49035
-0.71476,-0.51218,-0.040059
-0.18716,-0.63501,-0.55507
-0.69062,-0.34106,0.070425
-0.64409,-0.66544,-0.14323
-0.32411,-0.67071,-0.12205
-0.5786,-0.42141,0.27022
-0.57613,-0.76193,-0.046234
-0.11814,-0.16741,-0.021536
-0.55528,-0.36335,0.027593
-0.21308,-0.486,-0.52643
-0.59874,-0.31193,0.11214
-0.41063,-0.29223,-0.065859
-0.16305,-0.52383,-0.51632
-0.2237,-0.34914,0.13308
-0.57995,-0.12479,0.26739
-0.44822,-0.68876,-0.05308
-0.38876,-0.49032,0.045847
-0.68408,-0.45763,-0.033318
-0.39491,-0.57934,0.027138
0.094106,-0.70222,-0.19734
-0.60449,-0.4699,-0.21526
0.11385,-0.26426,0.15623
0.28619,-0.49301,-0.24749
0.27814,-0.31135,-0.20823
0.18983,-0.58336,0.089625
-0.3358,-0.70786,-0.21612
-0.27397,-0.24298,-0.02405
-0.17306,-0.64805,0.036992
-0.20866,-0.66467,-0.31113
-0.55044,-0.30028,0.2875
-0.11998,-0.12648,-0.15203
-0.6191,-0.081557,0.18005
-0.63808,-0.11476,0.34005
-0.70967,-0.46685,0.028866
0.29076,-0.31962,-0.008719
-0.59425,-0.39911,0.22437
0.033527,-0.64302,0.13135
-0.6163,-0.74768,-0.11841
0.23143,-0.60186,-0.047243
-0.40683,-0.64502,-0.033544
-0.010294,-0.66074,0.11144
-0.4428,-0.23655,0.3083
-0.24218,-0.30109,0.081055
-0.11915,-0.67907,0.056406
-0.15354,-0.4573,-0.52245
-0.65401,-0.43508,-0.098258
-0.34802,-0.65279,-0.36368
-0.48558,-0.46786,0.12125
0.28579,-0.41025,0.047882
0.34154,-0.33114,0.00072343
-0.11942,-0.71807,-0.14356
-0.33197,-0.31968,0.038148
-0.074992,-0.61736,-0.49097
-0.24565,-0.3046,-0.31605
-0.19927,-0.67959,-0.14379
-0.17243,-0.34897,-0.48533
0.32357,-0.48365,0.019066
-0.093153,-0.13184,-0.15358
-0.54668,-0.33638,0.37924
-0.51425,-0.26696,0.44115
-0.61898,-0.37533,-0.02749
-0.53908,-0.76007,-0.14342
-0.51758,-0.17644,0.39888
-0.078488,-0.73128,-0.17102
-0.51948,-0.694,0.010727
-0.63423,-0.44517,0.11826
0.23141,-0.30791,0.054092
-0.53035,-0.44062,0.26133
0.29514,-0.37185,0.059237
0.065618,-0.19925,-0.27292
-0.078367,-0.63834,-0.42832
0.36893,-0.46371,0.0067701
-0.15893,-0.48929,-0.44175
-0.21652,-0.4519,0.1722
0.087248,-0.63023,-0.38845
0.14612,-0.40056,-0.32529
-0.7182,-0.60881,-0.046695
-0.19335,-0.20249,-0.1604
-0.73437,-0.1574,0.20645
-0.65363,-0.51762,0.10648
-0.22687,-0.67955,-0.099981
-0.10826,-0.22553,0.061289
-0.70742,-0.18305,0.266
0.15734,-0.63854,-0.29231
-0.11897,-0.62423,-0.38066
-0.22465,-0.45057,-0.5031
-0.5352,-0.65655,0.079102
0.068301,-0.16106,-0.067374
0.01192,-0.73086,-0.040724
-0.067388,-0.70199,0.049191
-0.092846,-0.2514,0.14926
-0.40128,-0.34414,-0.34792
0.13035,-0.64871,-0.33159
-0.53519,-0.57648,0.13861
-0.7118,-0.23847,0.13791
-0.15,-0.40877,-0.51499
0.09539,-0.55599,0.21324
-0.2425,-0.69313,-0.26973
-0.2161,-0.39567,-0.40969
0.28263,-0.55843,-0.20959
-0.1789,-0.32499,-0.38604
0.23455,-0.59091,-0.16045
-0.35525,-0.39954,0.060386
-0.0683,-0.52007,0.24287
-0.1313,-0.63155,-0.44378
0.038153,-0.18027,0.038405
-0.38826,-0.62932,-0.3803
-0.40212,-0.65057,-0.045676
-0.011133,-0.4675,0.26158
-0.50979,-0.35142,0.00095081
0.26877,-0.43332,0.070323
-0.46711,-0.65313,-0.24243
-0.39632,-0.27352,-0.26626
-0.58835,-0.096756,0.27616
-0.21252,-0.68227,-0.22712
0.17573,-0.24045,0.036898
-0.61699,-0.21398,0.057009
-0.39801,-0.43895,-0.41459
-0.42063,-0.56731,-0.38162
-0.64074,-0.15119,0.30757
-0.55209,-0.56723,0.14141
-0.60314,-0.33498,0.016327
0.15669,-0.1966,-0.050955
-0.66399,-0.26523,0.081861
0.139,-0.48381,0.20564
-0.16808,-0.59225,-0.49856
0.12134,-0.1992,-0.21717
-0.039488,-0.57732,0.22244
-0.43578,-0.69043,-0.13392
-0.50602,-0.34382,-0.22328
-0.31082,-0.34396,-0.37475
-0.47221,-0.17793,0.37743
-0.48435,-0.34082,0.36068
-0.71285,-0.3427,0.12422
0.31279,-0.31841,-0.074053
-0.30508,-0.59673,-0.40994
-0.045039,-0.66461,-0.38434
0.30907,-0.52804,-0.10713
-0.49847,-0.45005,0.23059
-0.75,-0.2562,0.17785
-0.46284,-0.36962,0.16355
0.36718,-0.39671,-0.18519
-0.0013919,-0.73695,-0.086655
-0.58489,-0.53201,-0.24165
-0.15381,-0.63415,-0.53711
-0.70041,-0.1209,0.21683
-0.58761,-0.18707,0.13462
-0.19738,-0.47705,-0.479
0.21581,-0.29543,-0.24718
0.34749,-0.33442,-0.050844
-0.31096,-0.41632,-0.41584
0.25143,-0.53949,0.016787
-0.67783,-0.41707,0.090031
-0.34176,-0.49522,0.058263
-0.0185,-0.69525,-0.28757
-0.29432,-0.26301,-0.26843
-0.17936,-0.25155,0.082416
-0.16334,-0.30478,0.1646
-0.12274,-0.13187,-0.088721
-0.51911,-0.17164,0.36316
-0.20539,-0.40287,-0.47468
-0.59111,-0.10327,0.18536
-0.015615,-0.72162,-0.24283
-0.7486,-0.57232,-0.022079
-0.58073,-0.72866,-0.19933
0.047404,-0.7089,0.0097076
0.11607,-0.21783,0.08008
-0.68349,-0.27121,0.10074
0.1393,-0.6742,-0.050076
-0.44289,-0.36709,0.24952
-0.63543,-0.35241,0.15256
-0.31378,-0.57345,0.030176
-0.45456,-0.3183,0.35093
0.2797,-0.30792,-0.0985
-0.66131,-0.63425,-0.14385
-0.22287,-0.44921,-0.39161
0.1952,-0.4309,0.16672
-0.76051,-0.20425,0.24314
-0.62026,-0.16593,0.2902
-0.53829,-0.67339,-0.22915
0.038733,-0.17213,-0.22997
0.10384,-0.66496,-0.27875
-0.64875,-0.6225,0.079322
-0.28362,-0.64023,-0.36238
0.16614,-0.63324,0.042966
-0.55143,-0.64798,-0.23208
0.093754,-0.66956,0.053433
0.38292,-0.39768,-0.071306
-0.56775,-0.38186,-0.15095
-0.016395,-0.14973,-0.072703
-0.33781,-0.25848,-0.047461
-0.61046,-0.53842,0.13881
-0.48299,-0.70971,-0.18319
-0.18391,-0.53778,-0.40275
-0.355,-0.28897,0.0070523
-0.020178,-0.1987,-0.35673
-0.54929,-0.38386,0.0943
-0.6745,-0.49247,-0.1242
0.20837,-0.61603,-0.26729
-0.39409,-0.65602,-0.33524
-0.55185,-0.76021,-0.04982
-0.68262,-0.3334,0.16982
-0.0060093,-0.62381,-0.44826
-0.017938,-0.19612,0.061284
0.1562,-0.66594,-0.14291
-0.68436,-0.22952,0.23474
-0.55415,-0.24721,0.37154
0.29495,-0.559,-0.14322
-0.4275,-0.40123,0.030239
-0.42157,-0.31654,0.26424
-0.42815,-0.25593,0.3749
-0.14462,-0.18869,-0.029276
0.21092,-0.61131,-0.18939
-0.54521,-0.27398,0.40336
-0.27035,-0.60583,0.018469
-0.25429,-0.23786,-0.1595
0.089932,-0.17525,0.00237
-0.6033,-0.64304,-0.22372
0.21991,-0.24865,-0.077219
-0.63285,-0.063537,0.21569
0.14766,-0.18351,-0.12927
-0.14199,-0.53343,-0.43489
-0.068201,-0.1438,-0.15964
-0.19218,-0.49364,-0.5049
-0.10333,-0.25739,-0.36618
-0.49901,-0.37066,0.049563
0.3447,-0.39618,0.048144
-0.65702,-0.083313,0.32405
-0.58056,-0.32121,0.070139
-0.64394,-0.50784,-0.19301
-0.53373,-0.47795,0.19779
0.018785,-0.67123,-0.33265
-0.43659,-0.24997,0.29437
-0.028343,-0.24459,0.18751
0.27281,-0.53328,-0.030168
-0.47352,-0.20275,0.43426
0.32397,-0.43464,0.049616
0.07455,-0.62509,0.14798
0.21021,-0.36437,0.13254
-0.49816,-0.62656,-0.28992
-0.11407,-0.42332,0.24801
-0.43914,-0.50278,-0.38961
0.07163,-0.25926,0.17081
-0.45125,-0.43934,0.081601
-0.6512,-0.23435,0.073954
-0.56589,-0.48058,-0.23799
-0.50453,-0.34044,-0.1878
-0.58242,-0.32778,0.048469
-0.72131,-0.11914,0.32058
-0.6092,-0.46281,0.16113
-0.63202,-0.50795,0.12466
-0.61579,-0.38151,0.12147
-0.69815,-0.59551,0.040769
-0.68304,-0.57419,-0.1209
0.23272,-0.35531,0.095188
-0.59611,-0.66554,0.077418
0.23368,-0.2601,-0.15261
-0.42697,-0.39955,-0.37487
-0.4835,-0.34592,-0.092796
-0.10798,-0.63469,-0.35995
-0.15751,-0.2758,-0.45062
0.17384,-0.26802,-0.29198
-0.55038,-0.52211,-0.29335
-0.060424,-0.35269,0.24494
-0.62084,-0.72348,-0.015299
-0.18257,-0.56753,0.15308
-0.56934,-0.37611,0.097118
-0.060638,-0.6228,0.17895
-0.020956,-0.27928,-0.41718
-0.75876,-0.14645,0.24626
-0.20873,-0.22983,-0.019462
-0.15777,-0.28293,-0.32746
-0.43915,-0.65469,-0.29998
-0.51492,-0.35481,0.14872
0.37918,-0.46228,-0.09138
0.03333,-0.35424,0.24335
0.04317,-0.23762,0.14372
-0.23284,-0.39503,-0.54541
-0.099059,-0.21049,-0.42185
0.19061,-0.23778,-0.24797
-0.15827,-0.60189,0.1553
0.061291,-0.41302,0.25031
0.11108,-0.69073,-0.034039
-0.034329,-0.74237,-0.11722
-0.17272,-0.15066,-0.12692
-0.54152,-0.46506,-0.27856
-0.068967,-0.16818,-0.25662
-0.2072,-0.39822,0.17746
-0.5431,-0.58235,-0.24051
-0.17886,-0.21966,-0.23136
-0.5186,-0.20552,0.44114
-0.084239,-0.21875,-0.44693
-0.69961,-0.45777,0.00077411
-0.19402,-0.62612,-0.55649
-0.67511,-0.39306,0.035177
-0.63106,-0.64179,-0.18552
-0.32549,-0.63165,-0.058507
-0.5655,-0.42079,0.2828
-0.60501,-0.75746,-0.084157
-0.069286,-0.17112,0.0002412
-0.54524,-0.35915,0.016578
-0.23758,-0.44472,-0.53361
-0.59688,-0.30537,0.090106
-0.41514,-0.31025,-0.024709
-0.17517,-0.53862,-0.53612
-0.16193,-0.35084,0.2035
-0.59884,-0.19301,0.26212
-0.46785,-0.72643,-0.070325
-0.40182,-0.53529,0.039991
-0.6947,-0.47052,-0.029412
-0.44596,-0.59818,0.046849
0.1434,-0.66775,-0.23119
-0.62347,-0.46876,-0.20123
0.1533,-0.28212,0.15497
0.10046,-0.47574,-0.36326
0.27855,-0.31353,-0.21328
0.19229,-0.559,0.12175
-0.3553,-0.70294,-0.21013
-0.28398,-0.23675,-0.086807
-0.17485,-0.64992,0.026316
-0.24587,-0.65382,-0.33604
-0.56058,-0.32584,0.24917
-0.12981,-0.12878,-0.12975
-0.62845,-0.096931,0.1468
-0.62902,-0.10562,0.32529
-0.69894,-0.49314,0.039549
0.2996,-0.33858,0.021964
-0.58034,-0.34866,0.24492
0.016729,-0.7056,0.027713
-0.62337,-0.74511,-0.10653
0.21417,-0.61544,-0.057111
-0.41287,-0.61576,0.0068342
-0.050877,-0.67608,0.095042
-0.45086,-0.24055,0.3013
-0.21534,-0.30502,0.10929
-0.12576,-0.69864,-0.02576
-0.12314,-0.36778,-0.49257
-0.65651,-0.44302,-0.10489
-0.33732,-0.68342,-0.3114
-0.48052,-0.50827,0.1158
0.29253,-0.43864,0.044358
0.33507,-0.33191,0.0088459
-0.13067,-0.70161,-0.17091
-0.3224,-0.32337,0.044125
0.20438,-0.60755,-0.31303
-0.245,-0.28517,-0.29304
-0.19708,-0.67891,-0.15371
-0.20909,-0.36816,-0.49733
0.3268,-0.48509,0.010492
-0.068878,-0.12448,-0.13655
-0.5602,-0.35847,0.34588
-0.51497,-0.28018,0.43906
-0.57367,-0.36522,-0.077685
-0.52591,-0.7552,-0.15107
-0.52922,-0.18507,0.39971
-0.1073,-0.71712,-0.18442
-0.5305,-0.68174,0.033311
-0.61385,-0.42604,0.15383
0.22202,-0.29739,0.061039
-0.52034,-0.39506,0.33743
0.2847,-0.34889,0.026906
0.069405,-0.20082,-0.25317
-0.08606,-0.63217,-0.45319
0.37664,-0.40344,-0.027511
-0.15324,-0.49454,-0.44167
-0.23051,-0.46413,0.14617
0.066511,-0.6607,-0.39709
0.22177,-0.3621,-0.27291
-0.69476,-0.55773,-0.0766
-0.19834,-0.20394,-0.13052
-0.71022,-0.14751,0.20066
-0.65497,-0.547,0.11296
-0.25805,-0.6507,-0.058301
-0.10931,-0.22775,0.067322
-0.68183,-0.15879,0.29994
0.13025,-0.64685,-0.29799
-0.14151,-0.61933,-0.40745
-0.2194,-0.45589,-0.49514
-0.55347,-0.69002,0.052583
0.062664,-0.15805,-0.085598
0.031274,-0.72776,-0.050831
-0.086014,-0.70928,0.011099
-0.087494,-0.25072,0.16078
-0.40188,-0.3082,-0.32121
0.18709,-0.62613,-0.32084
-0.53092,-0.57032,0.13508
-0.74009,-0.21774,0.16146
-0.13159,-0.33459,-0.49448
0.066832,-0.56982,0.21764
-0.24036,-0.68904,-0.28419
-0.20901,-0.41679,-0.41847
0.23415,-0.5881,-0.23684
-0.18901,-0.32715,-0.37322
0.2501,-0.58743,-0.14192
-0.37897,-0.37528,0.042904
-0.12488,-0.50576,0.24041
-0.10684,-0.6407,-0.4681
0.065055,-0.20506,0.079031
-0.43706,-0.62234,-0.35742
-0.40104,-0.64334,-0.09419
-0.036227,-0.467,0.25912
-0.52944,-0.35485,-0.027657
0.26735,-0.47258,0.077718
-0.49203,-0.64474,-0.23613
-0.41663,-0.29579,-0.29979
-0.59774,-0.085871,0.28315
-0.23647,-0.68968,-0.23586
0.19639,-0.25404,0.0020575
-0.62148,-0.34567,0.016918
-0.35233,-0.47678,-0.42826
-0.45353,-0.59389,-0.35919
-0.66746,-0.14717,0.31544
-0.58585,-0.54515,0.14004
-0.61539,-0.22418,0.053552
0.17652,-0.19573,-0.091339
-0.66633,-0.24914,0.093533
0.13705,-0.47359,0.20813
-0.15392,-0.53436,-0.49593
0.023753,-0.1846,-0.26353
0.055981,-0.53041,0.24994
-0.44694,-0.73056,-0.099252
-0.51903,-0.39093,-0.265
-0.31004,-0.35311,-0.38113
-0.46556,-0.18604,0.36702
-0.48504,-0.30881,0.39294
-0.71942,-0.29044,0.13909
0.30645,-0.32295,-0.10064
-0.28604,-0.58162,-0.41824
-0.050118,-0.65498,-0.40305
0.30583,-0.52856,-0.10099
-0.50939,-0.46883,0.19446
-0.76296,-0.23085,0.17841
-0.46558,-0.37132,0.15845
0.35591,-0.40021,-0.19265
-0.00070482,-0.73856,-0.11632
-0.58316,-0.54372,-0.23986
